releasedate,release,releaseyear,releasemonth,releaseday,releasehour,releaseminute,coveredyear,coveredperiod,freq
2013-07-11 08:30:00,U.S. Import and Export Price Indexes,2013,7,11,8,30,2013,6,12
2013-07-12 08:30:00,Producer Price Index,2013,7,12,8,30,2013,6,12
2013-07-16 08:30:00,Consumer Price Index,2013,7,16,8,30,2013,6,12
2013-07-16 08:30:00,Real Earnings,2013,7,16,8,30,2013,6,12
2013-07-17 10:00:00,Employee Benefits in the United States,2013,7,17,10,0,2013,3,12
2013-07-18 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2013,7,18,10,0,2013,2,4
2013-07-19 10:00:00,Regional and State Employment and Unemployment,2013,7,19,10,0,2013,6,12
2013-07-30 10:00:00,Metropolitan Area Employment and Unemployment,2013,7,30,10,0,2013,6,12
2013-07-30 10:00:00,Quarterly Data Series on Business Employment Dynamics,2013,7,30,10,0,2012,4,4
2013-07-31 08:30:00,Employment Cost Index,2013,7,31,8,30,2013,2,4
2013-08-02 08:30:00,Employment Situation,2013,8,2,8,30,2013,7,12
2013-08-02 08:30:00,Employment Situation,2013,8,2,8,30,2013,7,12
2013-08-06 10:00:00,Job Openings and Labor Turnover Survey,2013,8,6,10,0,2013,6,12
2013-08-13 08:30:00,U.S. Import and Export Price Indexes,2013,8,13,8,30,2013,7,12
2013-08-14 08:30:00,Producer Price Index,2013,8,14,8,30,2013,7,12
2013-08-15 08:30:00,Consumer Price Index,2013,8,15,8,30,2013,7,12
2013-08-15 08:30:00,Real Earnings,2013,8,15,8,30,2013,7,12
2013-08-16 08:30:00,Productivity and Costs,2013,8,16,8,30,2013,2,4
2013-08-19 10:00:00,Regional and State Employment and Unemployment,2013,8,19,10,0,2013,7,12
2013-08-20 10:00:00,Summer Youth Labor Force,2013,8,20,10,0,2013,1,1
2013-08-22 10:00:00,Census of Fatal Occupational Injuries,2013,8,22,10,0,2012,1,1
2013-08-28 10:00:00,Metropolitan Area Employment and Unemployment,2013,8,28,10,0,2013,7,12
2013-08-29 10:00:00,"Productivity and Costs by Industry: Wholesale Trade, Retail Trade, and Food Services and Drinking Places Industries",2013,8,29,10,0,2012,1,1
2013-09-02 00:00:00,Labor Day,2013,9,2,0,0,2099,0,0
2013-09-05 08:30:00,Productivity and Costs,2013,9,5,8,30,2013,2,4
2013-09-06 08:30:00,Employment Situation,2013,9,6,8,30,2013,8,12
2013-09-06 08:30:00,Employment Situation,2013,9,6,8,30,2013,8,12
2013-09-10 10:00:00,Consumer Expenditures,2013,9,10,10,0,2012,1,1
2013-09-10 10:00:00,Job Openings and Labor Turnover Survey,2013,9,10,10,0,2013,7,12
2013-09-11 10:00:00,Employer Costs for Employee Compensation,2013,9,11,10,0,2013,6,12
2013-09-12 08:30:00,U.S. Import and Export Price Indexes,2013,9,12,8,30,2013,8,12
2013-09-13 08:30:00,Producer Price Index,2013,9,13,8,30,2013,8,12
2013-09-17 08:30:00,Consumer Price Index,2013,9,17,8,30,2013,8,12
2013-09-17 08:30:00,Real Earnings,2013,9,17,8,30,2013,8,12
2013-09-18 10:00:00,Unpaid Eldercare in the United States - Data from the American Time Use Survey,2013,9,18,10,0,2099,0,0
2013-09-20 10:00:00,Regional and State Employment and Unemployment,2013,9,20,10,0,2013,8,12
2013-09-25 10:00:00,Multifactor Productivity Trends for Detailed Industries,2013,9,25,10,0,2011,1,1
2013-09-26 10:00:00,County Employment and Wages,2013,9,26,10,0,2013,1,4
2013-10-14 00:00:00,Columbus Day,2013,10,14,0,0,2099,0,0
2013-10-21 10:00:00,Metropolitan Area Employment and Unemployment,2013,10,21,10,0,2013,8,12
2013-10-22 08:30:00,Employment Situation,2013,10,22,8,30,2013,9,12
2013-10-22 08:30:00,Employment Situation,2013,10,22,8,30,2013,9,12
2013-10-23 08:30:00,U.S. Import and Export Price Indexes,2013,10,23,8,30,2013,9,12
2013-10-24 10:00:00,Job Openings and Labor Turnover Survey,2013,10,24,10,0,2013,8,12
2013-10-29 08:30:00,Producer Price Index,2013,10,29,8,30,2013,9,12
2013-10-30 08:30:00,Consumer Price Index,2013,10,30,8,30,2013,9,12
2013-10-30 08:30:00,Real Earnings,2013,10,30,8,30,2013,9,12
2013-11-01 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2013,11,1,10,0,2013,3,4
2013-11-07 10:00:00,Occupational Injuries and Illnesses,2013,11,7,10,0,2012,1,1
2013-11-08 08:30:00,Employment Situation,2013,11,8,8,30,2013,10,12
2013-11-08 08:30:00,Employment Situation,2013,11,8,8,30,2013,10,12
2013-11-11 00:00:00,Veterans Day,2013,11,11,0,0,2099,0,0
2013-11-14 08:30:00,Productivity and Costs,2013,11,14,8,30,2013,3,4
2013-11-15 08:30:00,U.S. Import and Export Price Indexes,2013,11,15,8,30,2013,10,12
2013-11-19 08:30:00,Employment Cost Index,2013,11,19,8,30,2013,3,4
2013-11-20 08:30:00,Consumer Price Index,2013,11,20,8,30,2013,10,12
2013-11-20 08:30:00,Real Earnings,2013,11,20,8,30,2013,10,12
2013-11-21 08:30:00,Producer Price Index,2013,11,21,8,30,2013,10,12
2013-11-22 10:00:00,Job Openings and Labor Turnover Survey,2013,11,22,10,0,2013,9,12
2013-11-22 10:00:00,Regional and State Employment and Unemployment,2013,11,22,10,0,2013,10,12
2013-11-26 10:00:00,Nonfatal Occupational Injuries and Illnesses Requiring Days Away From Work,2013,11,26,10,0,2012,1,1
2013-11-28 00:00:00,Thanksgiving Day,2013,11,28,0,0,2099,0,0
2013-12-05 10:00:00,Metropolitan Area Employment and Unemployment,2013,12,5,10,0,2013,10,12
2013-12-06 08:30:00,Employment Situation,2013,12,6,8,30,2013,11,12
2013-12-06 08:30:00,Employment Situation,2013,12,6,8,30,2013,11,12
2013-12-10 10:00:00,Job Openings and Labor Turnover Survey,2013,12,10,10,0,2013,10,12
2013-12-10 10:00:00,Quarterly Data Series on Business Employment Dynamics,2013,12,10,10,0,2013,1,4
2013-12-11 10:00:00,Employer Costs for Employee Compensation,2013,12,11,10,0,2013,9,12
2013-12-11 10:00:00,Work Experience of the Population,2013,12,11,10,0,2012,1,1
2013-12-12 08:30:00,U.S. Import and Export Price Indexes,2013,12,12,8,30,2013,11,12
2013-12-13 08:30:00,Producer Price Index,2013,12,13,8,30,2013,11,12
2013-12-16 08:30:00,Productivity and Costs,2013,12,16,8,30,2013,3,4
2013-12-17 08:30:00,Consumer Price Index,2013,12,17,8,30,2013,11,12
2013-12-17 08:30:00,Real Earnings,2013,12,17,8,30,2013,11,12
2013-12-18 10:00:00,County Employment and Wages,2013,12,18,10,0,2013,2,4
2013-12-19 10:00:00,Employment Projections,2013,12,19,10,0,2099,0,0
2013-12-20 10:00:00,Regional and State Employment and Unemployment,2013,12,20,10,0,2013,11,12
2013-12-25 00:00:00,Christmas Day,2013,12,25,0,0,2099,0,0
2014-01-01 00:00:00,New Year's Day,2014,1,1,0,0,2099,0,0
2014-01-07 10:00:00,Metropolitan Area Employment and Unemployment,2014,1,7,10,0,2013,11,12
2014-01-08 10:00:00,Occupational Outlook Handbook,2014,1,8,10,0,2099,0,0
2014-01-10 08:30:00,Employment Situation,2014,1,10,8,30,2013,12,12
2014-01-10 08:30:00,Employment Situation,2014,1,10,8,30,2013,12,12
2014-01-14 08:30:00,U.S. Import and Export Price Indexes,2014,1,14,8,30,2013,12,12
2014-01-15 08:30:00,Producer Price Index,2014,1,15,8,30,2013,12,12
2014-01-16 08:30:00,Consumer Price Index,2014,1,16,8,30,2013,12,12
2014-01-16 08:30:00,Real Earnings,2014,1,16,8,30,2013,12,12
2014-01-17 10:00:00,Job Openings and Labor Turnover Survey,2014,1,17,10,0,2013,11,12
2014-01-20 00:00:00,"Birthday of Martin Luther King, Jr.",2014,1,20,0,0,2099,0,0
2014-01-22 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2014,1,22,10,0,2013,4,4
2014-01-24 10:00:00,Union Membership,2014,1,24,10,0,2013,1,1
2014-01-28 10:00:00,Regional and State Employment and Unemployment,2014,1,28,10,0,2013,12,12
2014-01-29 10:00:00,Quarterly Data Series on Business Employment Dynamics,2014,1,29,10,0,2013,2,4
2014-01-31 08:30:00,Employment Cost Index,2014,1,31,8,30,2013,4,4
2014-02-05 10:00:00,Metropolitan Area Employment and Unemployment,2014,2,5,10,0,2013,12,12
2014-02-06 08:30:00,Productivity and Costs,2014,2,6,8,30,2013,4,4
2014-02-07 08:30:00,Employment Situation,2014,2,7,8,30,2014,1,12
2014-02-07 08:30:00,Employment Situation,2014,2,7,8,30,2014,1,12
2014-02-11 10:00:00,Job Openings and Labor Turnover Survey,2014,2,11,10,0,2013,12,12
2014-02-12 10:00:00,Major Work Stoppages,2014,2,12,10,0,2013,1,1
2014-02-14 08:30:00,U.S. Import and Export Price Indexes,2014,2,14,8,30,2014,1,12
2014-02-17 00:00:00,Washington's Birthday,2014,2,17,0,0,2099,0,0
2014-02-19 08:30:00,Producer Price Index,2014,2,19,8,30,2014,1,12
2014-02-20 08:30:00,Consumer Price Index,2014,2,20,8,30,2014,1,12
2014-02-20 08:30:00,Real Earnings,2014,2,20,8,30,2014,1,12
2014-02-25 10:00:00,Volunteering in the United States,2014,2,25,10,0,2013,1,1
2014-02-28 10:00:00,Regional and State Unemployment,2014,2,28,10,0,2013,1,1
2014-03-06 08:30:00,Productivity and Costs,2014,3,6,8,30,2013,4,4
2014-03-07 08:30:00,Employment Situation,2014,3,7,8,30,2014,2,12
2014-03-07 08:30:00,Employment Situation,2014,3,7,8,30,2014,2,12
2014-03-11 10:00:00,Job Openings and Labor Turnover Survey,2014,3,11,10,0,2014,1,12
2014-03-12 10:00:00,Employer Costs for Employee Compensation,2014,3,12,10,0,2013,12,12
2014-03-13 08:30:00,U.S. Import and Export Price Indexes,2014,3,13,8,30,2014,2,12
2014-03-14 08:30:00,Producer Price Index,2014,3,14,8,30,2014,2,12
2014-03-17 10:00:00,Regional and State Employment and Unemployment,2014,3,17,10,0,2014,1,12
2014-03-18 08:30:00,Consumer Price Index,2014,3,18,8,30,2014,2,12
2014-03-18 08:30:00,Real Earnings,2014,3,18,8,30,2014,2,12
2014-03-19 10:00:00,County Employment and Wages,2014,3,19,10,0,2013,3,4
2014-03-20 10:00:00,Employment Situation of Veterans,2014,3,20,10,0,2013,1,1
2014-03-21 10:00:00,Metropolitan Area Employment and Unemployment,2014,3,21,10,0,2014,1,12
2014-03-26 10:00:00,"Americas Youth at 27: School Enrollment, Training, and Work Activity",2014,3,26,10,0,2099,0,0
2014-03-27 10:00:00,Productivity and Costs by Industry: Manufacturing Industries,2014,3,27,10,0,2012,1,1
2014-03-28 10:00:00,Regional and State Employment and Unemployment,2014,3,28,10,0,2014,2,12
2014-04-01 10:00:00,Occupational Employment and Wages,2014,4,1,10,0,2013,5,12
2014-04-03 10:00:00,Multifactor Productivity Trends,2014,4,3,10,0,2012,1,1
2014-04-04 08:30:00,Employment Situation,2014,4,4,8,30,2014,3,12
2014-04-04 08:30:00,Employment Situation,2014,4,4,8,30,2014,3,12
2014-04-08 10:00:00,Job Openings and Labor Turnover Survey,2014,4,8,10,0,2014,2,12
2014-04-09 10:00:00,Metropolitan Area Employment and Unemployment,2014,4,9,10,0,2014,2,12
2014-04-10 08:30:00,U.S. Import and Export Price Indexes,2014,4,10,8,30,2014,3,12
2014-04-11 08:30:00,Producer Price Index,2014,4,11,8,30,2014,3,12
2014-04-15 08:30:00,Consumer Price Index,2014,4,15,8,30,2014,3,12
2014-04-15 08:30:00,Real Earnings,2014,4,15,8,30,2014,3,12
2014-04-17 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2014,4,17,10,0,2014,1,4
2014-04-18 10:00:00,Regional and State Employment and Unemployment,2014,4,18,10,0,2014,3,12
2014-04-22 10:00:00,College Enrollment and Work Activity of High School Graduates,2014,4,22,10,0,2013,1,1
2014-04-25 10:00:00,Employment Characteristics of Families,2014,4,25,10,0,2013,1,1
2014-04-29 10:00:00,Metropolitan Area Employment and Unemployment,2014,4,29,10,0,2014,3,12
2014-04-29 10:00:00,Quarterly Data Series on Business Employment Dynamics,2014,4,29,10,0,2013,3,4
2014-04-30 08:30:00,Employment Cost Index,2014,4,30,8,30,2014,1,4
2014-05-02 08:30:00,Employment Situation,2014,5,2,8,30,2014,4,12
2014-05-02 08:30:00,Employment Situation,2014,5,2,8,30,2014,4,12
2014-05-07 08:30:00,Productivity and Costs,2014,5,7,8,30,2014,1,4
2014-05-09 10:00:00,Job Openings and Labor Turnover Survey,2014,5,9,10,0,2014,3,12
2014-05-13 08:30:00,U.S. Import and Export Price Indexes,2014,5,13,8,30,2014,4,12
2014-05-14 08:30:00,Producer Price Index,2014,5,14,8,30,2014,4,12
2014-05-15 08:30:00,Consumer Price Index,2014,5,15,8,30,2014,4,12
2014-05-15 08:30:00,Real Earnings,2014,5,15,8,30,2014,4,12
2014-05-16 10:00:00,Regional and State Employment and Unemployment,2014,5,16,10,0,2014,4,12
2014-05-21 10:00:00,Productivity and Costs: Selected Service-Providing and Mining Industries,2014,5,21,10,0,2012,1,1
2014-05-22 10:00:00,Labor Force Characteristics of Foreign-born Workers,2014,5,22,10,0,2013,1,1
2014-05-23 10:00:00,Consumer Expenditures Midyear Update,2014,5,23,10,0,2099,0,0
2014-05-26 00:00:00,Memorial Day,2014,5,26,0,0,2099,0,0
2014-05-28 10:00:00,Metropolitan Area Employment and Unemployment,2014,5,28,10,0,2014,4,12
2014-06-04 08:30:00,Productivity and Costs,2014,6,4,8,30,2014,1,4
2014-06-06 08:30:00,Employment Situation,2014,6,6,8,30,2014,5,12
2014-06-06 08:30:00,Employment Situation,2014,6,6,8,30,2014,5,12
2014-06-10 10:00:00,Job Openings and Labor Turnover Survey,2014,6,10,10,0,2014,4,12
2014-06-11 10:00:00,Employer Costs for Employee Compensation,2014,6,11,10,0,2014,3,12
2014-06-11 10:00:00,Persons with a Disability: Labor Force Characteristics,2014,6,11,10,0,2013,1,1
2014-06-12 08:30:00,U.S. Import and Export Price Indexes,2014,6,12,8,30,2014,5,12
2014-06-13 08:30:00,Producer Price Index,2014,6,13,8,30,2014,5,12
2014-06-17 08:30:00,Consumer Price Index,2014,6,17,8,30,2014,5,12
2014-06-17 08:30:00,Real Earnings,2014,6,17,8,30,2014,5,12
2014-06-18 10:00:00,American Time Use Survey,2014,6,18,10,0,2013,1,1
2014-06-19 10:00:00,County Employment and Wages,2014,6,19,10,0,2013,4,4
2014-06-20 10:00:00,Regional and State Employment and Unemployment,2014,6,20,10,0,2014,5,12
2014-07-01 10:00:00,Metropolitan Area Employment and Unemployment,2014,7,1,10,0,2014,5,12
2014-07-03 08:30:00,Employment Situation,2014,7,3,8,30,2014,6,12
2014-07-03 08:30:00,Employment Situation,2014,7,3,8,30,2014,6,12
2014-07-04 00:00:00,Independence Day,2014,7,4,0,0,2099,0,0
2014-07-08 10:00:00,Job Openings and Labor Turnover Survey,2014,7,8,10,0,2014,5,12
2014-07-09 10:00:00,Multifactor Productivity Trends,2014,7,9,10,0,2013,1,1
2014-07-15 08:30:00,U.S. Import and Export Price Indexes,2014,7,15,8,30,2014,6,12
2014-07-16 08:30:00,Producer Price Index,2014,7,16,8,30,2014,6,12
2014-07-18 10:00:00,Regional and State Employment and Unemployment,2014,7,18,10,0,2014,6,12
2014-07-22 08:30:00,Consumer Price Index,2014,7,22,8,30,2014,6,12
2014-07-22 08:30:00,Real Earnings,2014,7,22,8,30,2014,6,12
2014-07-24 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2014,7,24,10,0,2014,2,4
2014-07-25 10:00:00,Employee Benefits in the United States,2014,7,25,10,0,2014,3,12
2014-07-30 10:00:00,Metropolitan Area Employment and Unemployment,2014,7,30,10,0,2014,6,12
2014-07-30 10:00:00,Quarterly Data Series on Business Employment Dynamics,2014,7,30,10,0,2013,4,4
2014-07-31 08:30:00,Employment Cost Index,2014,7,31,8,30,2014,2,4
2014-08-01 08:30:00,Employment Situation,2014,8,1,8,30,2014,7,12
2014-08-01 08:30:00,Employment Situation,2014,8,1,8,30,2014,7,12
2014-08-07 10:00:00,"Productivity and Costs by Industry: Mining, Wholesale Trade, Retail Trade, and Food Services and Drinking Places",2014,8,7,10,0,2013,1,1
2014-08-08 08:30:00,Productivity and Costs,2014,8,8,8,30,2014,2,4
2014-08-12 10:00:00,Job Openings and Labor Turnover Survey,2014,8,12,10,0,2014,6,12
2014-08-13 10:00:00,Summer Youth Labor Force,2014,8,13,10,0,2014,1,1
2014-08-14 08:30:00,U.S. Import and Export Price Indexes,2014,8,14,8,30,2014,7,12
2014-08-15 08:30:00,Producer Price Index,2014,8,15,8,30,2014,7,12
2014-08-18 10:00:00,Regional and State Employment and Unemployment,2014,8,18,10,0,2014,7,12
2014-08-19 08:30:00,Consumer Price Index,2014,8,19,8,30,2014,7,12
2014-08-19 08:30:00,Real Earnings,2014,8,19,8,30,2014,7,12
2014-08-21 10:00:00,Multifactor Productivity Trends in Manufacturing,2014,8,21,10,0,2012,1,1
2014-08-26 10:00:00,Worker Displacement,2014,8,26,10,0,2099,0,0
2014-08-27 10:00:00,Metropolitan Area Employment and Unemployment,2014,8,27,10,0,2014,7,12
2014-09-01 00:00:00,Labor Day,2014,9,1,0,0,2099,0,0
2014-09-04 08:30:00,Productivity and Costs,2014,9,4,8,30,2014,2,4
2014-09-05 08:30:00,Employment Situation,2014,9,5,8,30,2014,8,12
2014-09-05 08:30:00,Employment Situation,2014,9,5,8,30,2014,8,12
2014-09-09 10:00:00,Consumer Expenditures,2014,9,9,10,0,2013,1,1
2014-09-09 10:00:00,Job Openings and Labor Turnover Survey,2014,9,9,10,0,2014,7,12
2014-09-10 10:00:00,Employer Costs for Employee Compensation,2014,9,10,10,0,2014,6,12
2014-09-11 10:00:00,Census of Fatal Occupational Injuries,2014,9,11,10,0,2013,1,1
2014-09-12 08:30:00,U.S. Import and Export Price Indexes,2014,9,12,8,30,2014,8,12
2014-09-16 08:30:00,Producer Price Index,2014,9,16,8,30,2014,8,12
2014-09-17 08:30:00,Consumer Price Index,2014,9,17,8,30,2014,8,12
2014-09-17 08:30:00,Real Earnings,2014,9,17,8,30,2014,8,12
2014-09-18 10:00:00,County Employment and Wages,2014,9,18,10,0,2014,1,4
2014-09-18 10:00:00,Employee Tenure,2014,9,18,10,0,2014,1,1
2014-09-19 10:00:00,Regional and State Employment and Unemployment,2014,9,19,10,0,2014,8,12
2014-10-01 10:00:00,Metropolitan Area Employment and Unemployment,2014,10,1,10,0,2014,8,12
2014-10-03 08:30:00,Employment Situation,2014,10,3,8,30,2014,9,12
2014-10-03 08:30:00,Employment Situation,2014,10,3,8,30,2014,9,12
2014-10-07 10:00:00,Job Openings and Labor Turnover Survey,2014,10,7,10,0,2014,8,12
2014-10-10 08:30:00,U.S. Import and Export Price Indexes,2014,10,10,8,30,2014,9,12
2014-10-13 00:00:00,Columbus Day,2014,10,13,0,0,2099,0,0
2014-10-15 08:30:00,Producer Price Index,2014,10,15,8,30,2014,9,12
2014-10-21 10:00:00,Regional and State Employment and Unemployment,2014,10,21,10,0,2014,9,12
2014-10-22 08:30:00,Consumer Price Index,2014,10,22,8,30,2014,9,12
2014-10-22 08:30:00,Real Earnings,2014,10,22,8,30,2014,9,12
2014-10-24 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2014,10,24,10,0,2014,3,4
2014-10-29 10:00:00,Metropolitan Area Employment and Unemployment,2014,10,29,10,0,2014,9,12
2014-10-31 08:30:00,Employment Cost Index,2014,10,31,8,30,2014,3,4
2014-11-06 08:30:00,Productivity and Costs,2014,11,6,8,30,2014,3,4
2014-11-07 08:30:00,Employment Situation,2014,11,7,8,30,2014,10,12
2014-11-07 08:30:00,Employment Situation,2014,11,7,8,30,2014,10,12
2014-11-11 00:00:00,Veterans Day,2014,11,11,0,0,2099,0,0
2014-11-13 10:00:00,Job Openings and Labor Turnover Survey,2014,11,13,10,0,2014,9,12
2014-11-14 08:30:00,U.S. Import and Export Price Indexes,2014,11,14,8,30,2014,10,12
2014-11-18 08:30:00,Producer Price Index,2014,11,18,8,30,2014,10,12
2014-11-19 10:00:00,Quarterly Data Series on Business Employment Dynamics,2014,11,19,10,0,2014,1,4
2014-11-20 08:30:00,Consumer Price Index,2014,11,20,8,30,2014,10,12
2014-11-20 08:30:00,Real Earnings,2014,11,20,8,30,2014,10,12
2014-11-21 10:00:00,Regional and State Employment and Unemployment,2014,11,21,10,0,2014,10,12
2014-11-27 00:00:00,Thanksgiving Day,2014,11,27,0,0,2099,0,0
2014-12-03 08:30:00,Productivity and Costs,2014,12,3,8,30,2014,3,4
2014-12-04 10:00:00,Occupational Injuries and Illnesses,2014,12,4,10,0,2013,1,1
2014-12-05 08:30:00,Employment Situation,2014,12,5,8,30,2014,11,12
2014-12-05 08:30:00,Employment Situation,2014,12,5,8,30,2014,11,12
2014-12-09 10:00:00,Job Openings and Labor Turnover Survey,2014,12,9,10,0,2014,10,12
2014-12-09 10:00:00,Metropolitan Area Employment and Unemployment,2014,12,9,10,0,2014,10,12
2014-12-10 10:00:00,Employer Costs for Employee Compensation,2014,12,10,10,0,2014,9,12
2014-12-11 08:30:00,U.S. Import and Export Price Indexes,2014,12,11,8,30,2014,11,12
2014-12-12 08:30:00,Producer Price Index,2014,12,12,8,30,2014,11,12
2014-12-16 10:00:00,Nonfatal Occupational Injuries and Illnesses Requiring Days Away From Work,2014,12,16,10,0,2013,1,1
2014-12-16 10:00:00,Work Experience of the Population,2014,12,16,10,0,2013,1,1
2014-12-17 08:30:00,Consumer Price Index,2014,12,17,8,30,2014,11,12
2014-12-17 08:30:00,Real Earnings,2014,12,17,8,30,2014,11,12
2014-12-18 10:00:00,County Employment and Wages,2014,12,18,10,0,2014,2,4
2014-12-19 10:00:00,Regional and State Employment and Unemployment,2014,12,19,10,0,2014,11,12
2014-12-25 00:00:00,Christmas Day,2014,12,25,0,0,2099,0,0
2014-12-30 10:00:00,Metropolitan Area Employment and Unemployment,2014,12,30,10,0,2014,11,12
2015-01-01 00:00:00,New Year's Day,2015,1,1,0,0,2099,0,0
2015-01-09 08:30:00,Employment Situation,2015,1,9,8,30,2014,12,12
2015-01-09 08:30:00,Employment Situation,2015,1,9,8,30,2014,12,12
2015-01-13 10:00:00,Job Openings and Labor Turnover Survey,2015,1,13,10,0,2014,11,12
2015-01-14 08:30:00,U.S. Import and Export Price Indexes,2015,1,14,8,30,2014,12,12
2015-01-15 08:30:00,Producer Price Index,2015,1,15,8,30,2014,12,12
2015-01-16 08:30:00,Consumer Price Index,2015,1,16,8,30,2014,12,12
2015-01-16 08:30:00,Real Earnings,2015,1,16,8,30,2014,12,12
2015-01-19 00:00:00,"Birthday of Martin Luther King, Jr.",2015,1,19,0,0,2099,0,0
2015-01-21 10:00:00,Usual Weekly Earnings of Wage and Salary Workers,2015,1,21,10,0,2014,4,4
2015-01-23 10:00:00,Union Membership,2015,1,23,10,0,2014,1,1
2015-01-27 10:00:00,Regional and State Employment and Unemployment,2015,1,27,10,0,2014,12,12
2015-01-28 10:00:00,Quarterly Data Series on Business Employment Dynamics,2015,1,28,10,0,2014,2,4
2015-01-30 08:30:00,Employment Cost Index,2015,1,30,8,30,2014,4,4
2015-02-04 10:00:00,Metropolitan Area Employment and Unemployment,2015,2,4,10,0,2014,12,12
2015-02-05 08:30:00,Productivity and Costs,2015,2,5,8,30,2014,4,4
